assignment_id,request_id,ambulance_id,attempt_number,assigned_at,response_time_sec,response,status
ASG03022,REQ02406,AMB0012,2,2026-08-03 00:45:55,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03023,REQ02407,AMB0025,1,2026-08-23 20:29:03,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03024,REQ02408,AMB0070,1,2026-08-10 10:40:00,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03025,REQ02409,AMB0077,1,2026-08-02 12:42:41,8,TIMEOUT,FALLBACK_TRIGGERED
ASG03026,REQ02409,AMB0111,2,2026-08-02 12:42:51,21,TIMEOUT,FALLBACK_TRIGGERED
ASG03027,REQ02409,AMB0123,3,2026-08-02 12:43:14,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03028,REQ02411,AMB0083,1,2026-08-17 05:57:24,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03029,REQ02412,AMB0035,1,2026-08-19 00:44:51,22,REJECTED,FALLBACK_TRIGGERED
ASG03030,REQ02412,AMB0086,2,2026-08-19 00:45:15,26,REJECTED,FALLBACK_TRIGGERED
ASG03031,REQ02412,AMB0099,3,2026-08-19 00:45:43,29,TIMEOUT,FALLBACK_TRIGGERED
ASG03032,REQ02413,AMB0031,1,2026-09-08 11:57:26,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03033,REQ02414,AMB0116,1,2026-08-24 20:19:16,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03034,REQ02415,AMB0009,1,2026-09-04 21:52:26,23,TIMEOUT,FALLBACK_TRIGGERED
ASG03035,REQ02415,AMB0123,2,2026-09-04 21:52:51,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03036,REQ02417,AMB0006,1,2026-08-14 13:25:53,11,TIMEOUT,FALLBACK_TRIGGERED
ASG03037,REQ02417,AMB0083,2,2026-08-14 13:26:06,4,REJECTED,FALLBACK_TRIGGERED
ASG03038,REQ02418,AMB0107,1,2026-08-01 16:57:38,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03039,REQ02419,AMB0068,1,2026-08-20 07:55:46,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03040,REQ02419,AMB0112,2,2026-08-20 07:56:00,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03041,REQ02420,AMB0115,1,2026-08-20 10:51:03,27,REJECTED,FALLBACK_TRIGGERED
ASG03042,REQ02420,AMB0068,2,2026-08-20 10:51:32,13,REJECTED,FALLBACK_TRIGGERED
ASG03043,REQ02420,AMB0009,3,2026-08-20 10:51:47,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03044,REQ02421,AMB0093,1,2026-08-01 01:29:12,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03045,REQ02422,AMB0095,1,2026-09-01 04:54:37,26,TIMEOUT,FALLBACK_TRIGGERED
ASG03046,REQ02422,AMB0108,2,2026-09-01 04:55:05,19,TIMEOUT,FALLBACK_TRIGGERED
ASG03047,REQ02422,AMB0003,3,2026-09-01 04:55:26,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03048,REQ02423,AMB0013,1,2026-08-05 13:08:21,7,TIMEOUT,FALLBACK_TRIGGERED
ASG03049,REQ02423,AMB0128,2,2026-08-05 13:08:30,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03050,REQ02425,AMB0063,1,2026-08-15 07:48:31,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03051,REQ02426,AMB0007,1,2026-08-23 18:01:17,6,REJECTED,FALLBACK_TRIGGERED
ASG03052,REQ02426,AMB0066,2,2026-08-23 18:01:25,24,REJECTED,FALLBACK_TRIGGERED
ASG03053,REQ02426,AMB0078,3,2026-08-23 18:01:51,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03054,REQ02427,AMB0014,1,2026-08-25 05:51:42,16,TIMEOUT,FALLBACK_TRIGGERED
ASG03055,REQ02427,AMB0005,2,2026-08-25 05:52:00,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03056,REQ02429,AMB0066,1,2026-08-06 15:42:57,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03057,REQ02430,AMB0111,1,2026-08-27 04:30:11,15,TIMEOUT,FALLBACK_TRIGGERED
ASG03058,REQ02430,AMB0066,2,2026-08-27 04:30:28,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03059,REQ02431,AMB0004,1,2026-08-09 02:42:20,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03060,REQ02431,AMB0010,2,2026-08-09 02:42:27,4,TIMEOUT,FALLBACK_TRIGGERED
ASG03061,REQ02431,AMB0106,3,2026-08-09 02:42:33,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03062,REQ02433,AMB0065,1,2026-08-04 13:36:14,23,TIMEOUT,FALLBACK_TRIGGERED
ASG03063,REQ02433,AMB0099,2,2026-08-04 13:36:39,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03064,REQ02434,AMB0076,1,2026-08-05 13:47:31,27,TIMEOUT,FALLBACK_TRIGGERED
ASG03065,REQ02434,AMB0090,2,2026-08-05 13:48:00,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03066,REQ02435,AMB0005,1,2026-08-27 14:14:43,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03067,REQ02436,AMB0037,1,2026-09-05 16:02:19,13,TIMEOUT,FALLBACK_TRIGGERED
ASG03068,REQ02436,AMB0109,2,2026-09-05 16:02:34,8,TIMEOUT,FALLBACK_TRIGGERED
ASG03069,REQ02436,AMB0114,3,2026-09-05 16:02:44,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03070,REQ02437,AMB0050,1,2026-08-16 12:19:23,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03071,REQ02438,AMB0121,1,2026-08-31 11:49:23,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03072,REQ02439,AMB0021,1,2026-08-19 20:16:12,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03073,REQ02440,AMB0029,1,2026-08-15 02:56:02,9,REJECTED,FALLBACK_TRIGGERED
ASG03074,REQ02440,AMB0099,2,2026-08-15 02:56:13,15,REJECTED,FALLBACK_TRIGGERED
ASG03075,REQ02440,AMB0096,3,2026-08-15 02:56:30,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03076,REQ02441,AMB0031,1,2026-08-21 00:26:09,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03077,REQ02442,AMB0006,1,2026-08-22 02:58:28,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03078,REQ02443,AMB0087,1,2026-09-01 07:52:39,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03079,REQ02444,AMB0019,1,2026-08-30 13:49:30,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03080,REQ02445,AMB0019,1,2026-08-19 11:54:38,24,TIMEOUT,FALLBACK_TRIGGERED
ASG03081,REQ02446,AMB0124,1,2026-08-01 05:00:08,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03082,REQ02447,AMB0100,1,2026-08-14 23:19:40,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03083,REQ02448,AMB0026,1,2026-08-04 08:00:38,24,REJECTED,FALLBACK_TRIGGERED
ASG03084,REQ02448,AMB0059,2,2026-08-04 08:01:04,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03085,REQ02449,AMB0064,1,2026-08-05 17:45:46,7,TIMEOUT,FALLBACK_TRIGGERED
ASG03086,REQ02449,AMB0103,2,2026-08-05 17:45:55,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03087,REQ02450,AMB0093,1,2026-08-09 14:11:04,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03088,REQ02451,AMB0026,1,2026-08-11 04:00:06,17,TIMEOUT,FALLBACK_TRIGGERED
ASG03089,REQ02451,AMB0075,2,2026-08-11 04:00:25,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03090,REQ02451,AMB0108,3,2026-08-11 04:00:39,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03091,REQ02452,AMB0130,1,2026-08-13 21:46:04,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03092,REQ02453,AMB0047,1,2026-08-16 17:36:43,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03093,REQ02453,AMB0022,2,2026-08-16 17:36:57,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03094,REQ02454,AMB0048,1,2026-08-30 23:32:37,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03095,REQ02455,AMB0018,1,2026-08-17 22:45:06,6,REJECTED,FALLBACK_TRIGGERED
ASG03096,REQ02455,AMB0114,2,2026-08-17 22:45:14,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03097,REQ02456,AMB0072,1,2026-08-02 20:42:34,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03098,REQ02457,AMB0041,1,2026-09-07 02:39:16,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03099,REQ02458,AMB0084,1,2026-08-22 12:52:07,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03100,REQ02459,AMB0069,1,2026-09-02 16:26:48,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03101,REQ02460,AMB0079,1,2026-08-25 14:34:14,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03102,REQ02461,AMB0080,1,2026-08-31 23:18:52,16,TIMEOUT,FALLBACK_TRIGGERED
ASG03103,REQ02461,AMB0066,2,2026-08-31 23:19:10,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03104,REQ02462,AMB0040,1,2026-08-20 09:50:25,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03105,REQ02463,AMB0129,1,2026-08-05 14:26:49,19,REJECTED,FALLBACK_TRIGGERED
ASG03106,REQ02463,AMB0123,2,2026-08-05 14:27:10,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03107,REQ02464,AMB0102,1,2026-09-08 12:34:47,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03108,REQ02465,AMB0123,1,2026-09-06 12:37:32,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03109,REQ02466,AMB0121,1,2026-08-15 15:43:38,10,TIMEOUT,FALLBACK_TRIGGERED
ASG03110,REQ02466,AMB0012,2,2026-08-15 15:43:50,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03111,REQ02467,AMB0038,1,2026-08-12 23:09:49,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03112,REQ02468,AMB0026,1,2026-08-22 19:14:17,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03113,REQ02469,AMB0109,1,2026-08-29 05:08:32,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03114,REQ02470,AMB0115,1,2026-08-26 20:03:54,13,TIMEOUT,FALLBACK_TRIGGERED
ASG03115,REQ02470,AMB0112,2,2026-08-26 20:04:09,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03116,REQ02472,AMB0109,1,2026-08-18 17:54:26,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03117,REQ02473,AMB0015,1,2026-08-01 13:04:31,26,REJECTED,FALLBACK_TRIGGERED
ASG03118,REQ02473,AMB0031,2,2026-08-01 13:04:59,23,REJECTED,FALLBACK_TRIGGERED
ASG03119,REQ02473,AMB0094,3,2026-08-01 13:05:24,9,TIMEOUT,FALLBACK_TRIGGERED
ASG03120,REQ02474,AMB0033,1,2026-08-27 06:53:06,14,REJECTED,FALLBACK_TRIGGERED
ASG03121,REQ02474,AMB0029,2,2026-08-27 06:53:22,18,TIMEOUT,FALLBACK_TRIGGERED
ASG03122,REQ02475,AMB0128,1,2026-08-27 03:26:38,4,TIMEOUT,FALLBACK_TRIGGERED
ASG03123,REQ02475,AMB0108,2,2026-08-27 03:26:44,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03124,REQ02476,AMB0082,1,2026-08-14 16:54:44,22,REJECTED,FALLBACK_TRIGGERED
ASG03125,REQ02476,AMB0007,2,2026-08-14 16:55:08,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03126,REQ02478,AMB0112,1,2026-08-11 03:24:14,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03127,REQ02479,AMB0107,1,2026-09-03 10:17:37,19,REJECTED,FALLBACK_TRIGGERED
ASG03128,REQ02479,AMB0078,2,2026-09-03 10:17:58,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03129,REQ02480,AMB0123,1,2026-09-08 11:47:18,19,REJECTED,FALLBACK_TRIGGERED
ASG03130,REQ02480,AMB0070,2,2026-09-08 11:47:39,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03131,REQ02481,AMB0116,1,2026-08-16 21:38:58,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03132,REQ02482,AMB0015,1,2026-08-10 04:58:20,8,TIMEOUT,FALLBACK_TRIGGERED
ASG03133,REQ02482,AMB0005,2,2026-08-10 04:58:30,26,REJECTED,FALLBACK_TRIGGERED
ASG03134,REQ02482,AMB0093,3,2026-08-10 04:58:58,15,TIMEOUT,FALLBACK_TRIGGERED
ASG03135,REQ02484,AMB0073,1,2026-08-12 03:52:45,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03136,REQ02485,AMB0083,1,2026-08-17 11:16:06,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03137,REQ02486,AMB0034,1,2026-08-04 19:15:00,15,TIMEOUT,FALLBACK_TRIGGERED
ASG03138,REQ02486,AMB0056,2,2026-08-04 19:15:17,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03139,REQ02487,AMB0069,1,2026-09-07 13:44:42,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03140,REQ02488,AMB0092,1,2026-09-08 05:44:06,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03141,REQ02489,AMB0122,1,2026-08-05 06:13:39,16,TIMEOUT,FALLBACK_TRIGGERED
ASG03142,REQ02489,AMB0054,2,2026-08-05 06:13:57,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03143,REQ02490,AMB0070,1,2026-08-19 00:45:58,9,REJECTED,FALLBACK_TRIGGERED
ASG03144,REQ02490,AMB0086,2,2026-08-19 00:46:09,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03145,REQ02491,AMB0088,1,2026-08-15 01:26:43,10,REJECTED,FALLBACK_TRIGGERED
ASG03146,REQ02491,AMB0116,2,2026-08-15 01:26:55,9,TIMEOUT,FALLBACK_TRIGGERED
ASG03147,REQ02491,AMB0121,3,2026-08-15 01:27:06,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03148,REQ02492,AMB0037,1,2026-08-20 09:17:10,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03149,REQ02494,AMB0084,1,2026-08-05 10:26:17,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03150,REQ02495,AMB0128,1,2026-08-05 06:29:02,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03151,REQ02496,AMB0041,1,2026-09-02 05:24:55,27,TIMEOUT,FALLBACK_TRIGGERED
ASG03152,REQ02496,AMB0104,2,2026-09-02 05:25:24,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03153,REQ02497,AMB0109,1,2026-08-18 05:47:36,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03154,REQ02498,AMB0008,1,2026-09-07 21:59:27,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03155,REQ02499,AMB0119,1,2026-08-06 02:40:52,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03156,REQ02500,AMB0079,1,2026-08-18 20:40:54,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03157,REQ02501,AMB0074,1,2026-08-20 21:33:34,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03158,REQ02502,AMB0012,1,2026-08-25 13:57:39,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03159,REQ02503,AMB0102,1,2026-09-05 05:24:39,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03160,REQ02504,AMB0091,1,2026-09-06 11:10:48,11,TIMEOUT,FALLBACK_TRIGGERED
ASG03161,REQ02505,AMB0120,1,2026-08-31 20:55:00,25,TIMEOUT,FALLBACK_TRIGGERED
ASG03162,REQ02506,AMB0126,1,2026-09-08 03:53:55,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03163,REQ02508,AMB0074,1,2026-08-26 21:24:33,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03164,REQ02509,AMB0029,1,2026-08-07 14:44:54,16,REJECTED,FALLBACK_TRIGGERED
ASG03165,REQ02509,AMB0110,2,2026-08-07 14:45:12,22,TIMEOUT,FALLBACK_TRIGGERED
ASG03166,REQ02509,AMB0006,3,2026-08-07 14:45:36,30,TIMEOUT,FALLBACK_TRIGGERED
ASG03167,REQ02510,AMB0088,1,2026-08-29 02:05:01,23,REJECTED,FALLBACK_TRIGGERED
ASG03168,REQ02510,AMB0089,2,2026-08-29 02:05:26,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03169,REQ02511,AMB0019,1,2026-08-23 13:27:46,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03170,REQ02512,AMB0122,1,2026-08-25 15:42:18,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03171,REQ02513,AMB0131,1,2026-08-28 18:33:20,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03172,REQ02514,AMB0123,1,2026-08-27 22:36:50,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03173,REQ02515,AMB0017,1,2026-08-28 02:30:53,10,REJECTED,FALLBACK_TRIGGERED
ASG03174,REQ02516,AMB0079,1,2026-08-09 10:03:55,30,REJECTED,FALLBACK_TRIGGERED
ASG03175,REQ02516,AMB0037,2,2026-08-09 10:04:27,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03176,REQ02517,AMB0123,1,2026-08-25 09:32:50,13,REJECTED,FALLBACK_TRIGGERED
ASG03177,REQ02517,AMB0046,2,2026-08-25 09:33:05,30,TIMEOUT,FALLBACK_TRIGGERED
ASG03178,REQ02517,AMB0045,3,2026-08-25 09:33:37,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03179,REQ02518,AMB0073,1,2026-08-27 17:55:03,7,REJECTED,FALLBACK_TRIGGERED
ASG03180,REQ02518,AMB0024,2,2026-08-27 17:55:12,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03181,REQ02519,AMB0091,1,2026-08-10 14:35:36,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03182,REQ02520,AMB0031,1,2026-09-02 11:09:58,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03183,REQ02521,AMB0077,1,2026-08-21 13:09:03,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03184,REQ02522,AMB0011,1,2026-08-26 16:49:38,11,REJECTED,FALLBACK_TRIGGERED
ASG03185,REQ02522,AMB0028,2,2026-08-26 16:49:51,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03186,REQ02524,AMB0119,1,2026-08-29 09:17:55,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03187,REQ02526,AMB0068,1,2026-09-01 11:39:17,17,TIMEOUT,FALLBACK_TRIGGERED
ASG03188,REQ02526,AMB0090,2,2026-09-01 11:39:36,7,REJECTED,FALLBACK_TRIGGERED
ASG03189,REQ02528,AMB0008,1,2026-09-05 15:18:01,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03190,REQ02529,AMB0060,1,2026-08-29 11:12:19,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03191,REQ02530,AMB0016,1,2026-08-03 20:45:02,15,TIMEOUT,FALLBACK_TRIGGERED
ASG03192,REQ02530,AMB0111,2,2026-08-03 20:45:19,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03193,REQ02531,AMB0065,1,2026-08-16 23:18:46,8,REJECTED,FALLBACK_TRIGGERED
ASG03194,REQ02532,AMB0075,1,2026-08-12 06:55:43,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03195,REQ02533,AMB0054,1,2026-08-30 00:54:36,27,TIMEOUT,FALLBACK_TRIGGERED
ASG03196,REQ02534,AMB0074,1,2026-09-08 22:48:38,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03197,REQ02535,AMB0077,1,2026-08-21 16:13:47,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03198,REQ02536,AMB0123,1,2026-08-28 02:32:41,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03199,REQ02537,AMB0084,1,2026-08-25 17:56:09,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03200,REQ02538,AMB0003,1,2026-08-24 00:33:41,30,REJECTED,FALLBACK_TRIGGERED
ASG03201,REQ02538,AMB0115,2,2026-08-24 00:34:13,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03202,REQ02539,AMB0021,1,2026-08-12 15:27:58,18,REJECTED,FALLBACK_TRIGGERED
ASG03203,REQ02539,AMB0020,2,2026-08-12 15:28:18,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03204,REQ02540,AMB0012,1,2026-08-10 02:16:03,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03205,REQ02541,AMB0051,1,2026-08-16 06:35:37,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03206,REQ02543,AMB0038,1,2026-09-02 15:41:14,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03207,REQ02544,AMB0079,1,2026-09-01 15:19:06,25,REJECTED,FALLBACK_TRIGGERED
ASG03208,REQ02544,AMB0120,2,2026-09-01 15:19:33,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03209,REQ02545,AMB0119,1,2026-08-24 06:17:57,28,TIMEOUT,FALLBACK_TRIGGERED
ASG03210,REQ02546,AMB0062,1,2026-09-03 17:23:40,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03211,REQ02548,AMB0069,1,2026-08-12 06:34:13,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03212,REQ02549,AMB0044,1,2026-08-03 23:03:12,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03213,REQ02550,AMB0114,1,2026-08-12 09:58:10,9,TIMEOUT,FALLBACK_TRIGGERED
ASG03214,REQ02550,AMB0123,2,2026-08-12 09:58:21,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03215,REQ02550,AMB0099,3,2026-08-12 09:58:35,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03216,REQ02552,AMB0076,1,2026-08-26 02:12:15,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03217,REQ02553,AMB0043,1,2026-08-03 06:03:51,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03218,REQ02554,AMB0098,1,2026-08-27 11:39:35,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03219,REQ02555,AMB0073,1,2026-08-21 09:07:50,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03220,REQ02556,AMB0125,1,2026-09-08 08:21:09,11,REJECTED,FALLBACK_TRIGGERED
ASG03221,REQ02556,AMB0013,2,2026-09-08 08:21:22,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03222,REQ02557,AMB0006,1,2026-08-25 20:24:44,12,REJECTED,FALLBACK_TRIGGERED
ASG03223,REQ02558,AMB0003,1,2026-08-17 04:51:47,18,REJECTED,FALLBACK_TRIGGERED
ASG03224,REQ02558,AMB0018,2,2026-08-17 04:52:07,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03225,REQ02559,AMB0072,1,2026-09-01 11:59:40,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03226,REQ02560,AMB0064,1,2026-08-13 20:17:31,18,REJECTED,FALLBACK_TRIGGERED
ASG03227,REQ02560,AMB0047,2,2026-08-13 20:17:51,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03228,REQ02561,AMB0026,1,2026-08-23 15:08:48,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03229,REQ02562,AMB0057,1,2026-08-30 08:35:21,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03230,REQ02563,AMB0008,1,2026-08-23 02:18:21,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03231,REQ02564,AMB0095,1,2026-08-02 22:59:09,10,REJECTED,FALLBACK_TRIGGERED
ASG03232,REQ02565,AMB0008,1,2026-08-12 08:00:26,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03233,REQ02567,AMB0131,1,2026-08-17 06:02:06,13,TIMEOUT,FALLBACK_TRIGGERED
ASG03234,REQ02567,AMB0102,2,2026-08-17 06:02:21,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03235,REQ02568,AMB0024,1,2026-09-03 16:59:32,30,REJECTED,FALLBACK_TRIGGERED
ASG03236,REQ02568,AMB0123,2,2026-09-03 17:00:04,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03237,REQ02569,AMB0017,1,2026-08-04 13:41:08,25,TIMEOUT,FALLBACK_TRIGGERED
ASG03238,REQ02570,AMB0049,1,2026-09-05 12:00:59,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03239,REQ02571,AMB0116,1,2026-08-14 16:01:13,15,TIMEOUT,FALLBACK_TRIGGERED
ASG03240,REQ02571,AMB0008,2,2026-08-14 16:01:30,29,TIMEOUT,FALLBACK_TRIGGERED
ASG03241,REQ02572,AMB0002,1,2026-08-21 23:15:35,9,REJECTED,FALLBACK_TRIGGERED
ASG03242,REQ02572,AMB0114,2,2026-08-21 23:15:46,10,TIMEOUT,FALLBACK_TRIGGERED
ASG03243,REQ02572,AMB0055,3,2026-08-21 23:15:58,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03244,REQ02573,AMB0124,1,2026-08-04 11:14:19,29,REJECTED,FALLBACK_TRIGGERED
ASG03245,REQ02573,AMB0022,2,2026-08-04 11:14:50,30,REJECTED,FALLBACK_TRIGGERED
ASG03246,REQ02574,AMB0075,1,2026-09-06 10:46:14,22,REJECTED,FALLBACK_TRIGGERED
ASG03247,REQ02575,AMB0020,1,2026-08-26 20:33:47,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03248,REQ02576,AMB0041,1,2026-09-04 21:11:55,9,TIMEOUT,FALLBACK_TRIGGERED
ASG03249,REQ02576,AMB0004,2,2026-09-04 21:12:06,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03250,REQ02577,AMB0054,1,2026-08-14 04:15:23,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03251,REQ02578,AMB0070,1,2026-08-28 15:58:26,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03252,REQ02579,AMB0104,1,2026-08-18 23:17:36,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03253,REQ02580,AMB0081,1,2026-08-31 10:57:22,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03254,REQ02581,AMB0070,1,2026-09-04 22:29:17,11,TIMEOUT,FALLBACK_TRIGGERED
ASG03255,REQ02581,AMB0011,2,2026-09-04 22:29:30,30,TIMEOUT,FALLBACK_TRIGGERED
ASG03256,REQ02581,AMB0121,3,2026-09-04 22:30:02,6,ACCEPTED,ASSIGNMENT_CONFIRMED
